id,user_id,date,steps,calories_burned,distance_km,active_minutes,sleep_hours,heart_rate_avg,workout_type,weather_conditions,location,mood
2347,3,2024-01-25,184,2565.3,17.47,1014,7.1,168,Walking,Rain,Home,Happy
2348,3,2024-01-26,29775,3393.33,18.87,622,11.2,86,Cycling,Rain,Home,Stressed
2349,3,2024-01-26,26253,1571.47,9.59,1025,2.8,170,Yoga,Fog,Gym,Tired
2350,3,2024-01-28,14434,3564.77,9.31,730,6.4,125,Gym Workout,Rain,Park,Tired
2351,3,2024-01-28,28096,3214.85,18.45,942,9.5,90,Yoga,Rain,Other,Happy
2352,3,2024-01-28,20938,3716.81,12.98,1376,7.1,93,,Snow,Gym,Stressed
2353,3,2024-01-29,14344,3069.06,18.3,213,4.6,131,Cycling,Clear,Gym,Stressed
2354,3,2024-02-01,22739,3011.46,2.81,1376,0.1,61,Walking,Fog,Park,Stressed
2355,3,2024-02-01,6650,2037.73,9.12,722,1.8,97,Cycling,Rain,Park,Neutral
2356,3,2024-02-01,6841,3289.48,12.49,632,10.4,157,Yoga,Snow,Other,Tired
2357,3,2024-02-03,16329,3018.65,12.72,1301,11.0,133,Walking,Fog,Gym,Stressed
2358,3,2024-02-08,12369,2212.55,12.63,67,6.6,116,Yoga,Rain,Gym,Neutral
2359,3,2024-02-08,1960,1863.57,5.1,1195,10.5,152,Gym Workout,Rain,Park,Neutral
2360,3,2024-02-10,1585,2504.97,1.59,1166,0.0,176,Swimming,Fog,Home,Happy
2361,3,2024-02-13,12727,3195.09,6.23,1323,11.6,137,Yoga,Clear,Home,Stressed
2362,3,2024-02-14,16873,3201.15,17.56,253,4.7,154,Running,Fog,Office,Stressed
2363,3,2024-02-14,12042,3014.71,17.52,718,3.5,76,Walking,Clear,Park,Tired
2364,3,2024-02-16,19456,3512.71,14.99,602,5.2,177,Yoga,Clear,Park,Happy
2365,3,2024-02-17,27037,3629.29,6.25,552,7.8,65,Cycling,Clear,Other,Happy
2366,3,2024-02-22,12704,1867.33,9.43,1149,1.1,102,Cycling,Snow,Park,Neutral
2367,3,2024-02-23,27251,1891.63,4.78,601,9.1,97,Swimming,Fog,Office,Happy
2368,3,2024-02-23,7829,1792.86,13.91,1189,6.3,74,Cycling,Snow,Office,Tired
2369,3,2024-02-26,15903,2861.31,1.16,798,2.7,118,Cycling,Snow,Park,Tired
2370,3,2024-02-27,26719,1598.58,1.6,1121,11.6,179,Walking,Snow,Gym,Tired
2371,3,2024-03-02,19143,2651.79,7.2,1043,8.6,147,Gym Workout,Rain,Gym,Neutral
2372,3,2024-03-03,26451,2480.4,18.17,817,10.9,69,,Rain,Park,Stressed
2373,3,2024-03-03,28811,3127.07,15.35,1115,3.3,166,Gym Workout,Snow,Gym,Stressed
2374,3,2024-03-03,20984,1721.81,1.36,1139,2.6,73,Swimming,Rain,Other,Happy
2375,3,2024-03-04,69,2773.39,9.04,178,11.0,177,Cycling,Rain,Home,Stressed
2376,3,2024-03-04,9232,3400.09,19.86,865,6.3,165,Yoga,Rain,Office,Tired
2377,3,2024-03-04,17185,2654.89,19.27,984,7.7,164,Walking,Fog,Home,Happy
2378,3,2024-03-06,28671,3932.81,14.89,391,9.3,73,Running,Rain,Gym,Stressed
2379,3,2024-03-06,28375,3404.72,15.58,209,9.4,140,Running,Clear,Gym,Tired
2380,3,2024-03-06,8381,2266.69,15.22,1158,7.7,146,Yoga,Snow,Office,Happy
2381,3,2024-03-08,28927,3247.59,17.77,376,11.4,79,Walking,Clear,Home,Happy
2382,3,2024-03-08,3143,2085.13,3.76,308,5.0,76,Cycling,Clear,Park,Neutral
2383,3,2024-03-09,2540,2991.14,15.96,824,9.7,173,Gym Workout,Clear,Park,Neutral
2384,3,2024-03-11,19330,3203.15,3.54,330,5.1,105,Swimming,Clear,Park,Happy
2385,3,2024-03-13,28367,3741.04,12.78,1148,4.8,125,Swimming,Clear,Gym,Happy
2386,3,2024-03-14,22621,2010.99,8.59,392,9.7,131,Cycling,Snow,Office,Happy
2387,3,2024-03-17,18350,1972.04,13.25,697,2.2,172,Gym Workout,Clear,Gym,Tired
2388,3,2024-03-17,15393,2411.07,12.96,732,4.5,129,Walking,Clear,Home,Happy
2389,3,2024-03-17,6855,2348.37,12.3,49,10.7,104,Swimming,Snow,Other,Stressed
2390,3,2024-03-17,26161,2374.39,0.87,108,11.9,86,,Clear,Other,Neutral
2391,3,2024-03-18,17901,2743.23,15.71,1218,11.0,100,Swimming,Rain,Home,Stressed
2392,3,2024-03-18,9690,1605.59,5.3,317,7.2,90,Swimming,Rain,Park,Happy
2393,3,2024-03-19,19354,3447.71,18.57,101,4.2,80,Cycling,Clear,Home,Stressed
2394,3,2024-03-19,18386,2763.9,5.94,1170,4.2,87,Gym Workout,Fog,Office,Happy
2395,3,2024-03-21,16932,3973.0,15.33,1209,5.9,144,Cycling,Fog,Gym,Happy
2396,3,2024-03-23,2411,2440.77,7.4,1077,9.1,67,,Clear,Home,Stressed
2397,3,2024-03-25,15287,2834.04,7.21,1016,6.1,166,Gym Workout,Snow,Park,Happy
2398,3,2024-03-27,974,2073.44,16.65,332,2.5,89,Cycling,Clear,Home,Happy
2399,3,2024-03-27,16960,3698.42,11.92,438,1.3,65,Walking,Clear,Park,Stressed
2400,3,2024-03-28,26499,3075.31,5.52,1112,10.2,137,Cycling,Rain,Park,Neutral
2401,3,2024-03-30,17247,3758.82,11.49,1170,5.7,68,,Snow,Office,Stressed
2402,3,2024-03-30,18904,3275.12,7.87,871,5.9,168,Gym Workout,Snow,Home,Neutral
2403,3,2024-03-30,28647,1932.74,10.15,1417,9.8,148,Walking,Clear,Park,Tired
2404,3,2024-04-03,3406,3412.44,15.8,16,10.0,140,Cycling,Snow,Park,Stressed
2405,3,2024-04-05,2539,1610.82,7.44,410,9.8,60,Swimming,Rain,Office,Stressed
2406,3,2024-04-06,9970,2125.53,11.05,1048,2.6,142,Gym Workout,Rain,Office,Tired
2407,3,2024-04-07,15405,2281.83,19.48,710,5.0,172,Cycling,Clear,Home,Happy
2408,3,2024-04-07,23067,3633.69,15.9,1115,4.3,159,,Clear,Office,Tired
2409,3,2024-04-08,19246,2200.23,9.25,477,1.3,107,,Fog,Home,Tired
2410,3,2024-04-08,9227,3565.46,6.64,59,6.9,112,Cycling,Clear,Park,Tired
2411,3,2024-04-09,11234,1960.23,1.11,1301,11.9,169,Cycling,Fog,Home,Stressed
2412,3,2024-04-10,11831,3987.58,11.39,207,7.7,113,Running,Fog,Other,Stressed
2413,3,2024-04-10,22854,2730.29,19.43,1045,0.6,171,Running,Fog,Other,Tired
2414,3,2024-04-11,15700,3503.25,9.84,652,8.8,68,Running,Clear,Home,Neutral
2415,3,2024-04-11,10062,3313.12,5.9,692,4.9,122,Running,Clear,Other,Happy
2416,3,2024-04-11,19578,3541.87,19.37,328,7.1,135,Yoga,Rain,Office,Tired
2417,3,2024-04-13,16731,3845.45,19.75,1104,0.9,92,Walking,Fog,Home,Tired
2418,3,2024-04-13,3539,2230.95,0.07,279,0.6,112,Running,Snow,Other,Happy
2419,3,2024-04-14,8149,2677.31,6.12,416,10.9,171,Running,Clear,Park,Happy
2420,3,2024-04-15,27014,1713.93,5.51,792,7.4,170,Cycling,Clear,Other,Happy
2421,3,2024-04-19,17540,2790.29,18.3,1423,7.1,131,,Rain,Office,Tired
2422,3,2024-04-20,2405,2442.39,0.65,182,0.1,94,Swimming,Rain,Gym,Happy
2423,3,2024-04-21,19047,1582.55,0.7,184,2.0,98,Walking,Rain,Other,Stressed
2424,3,2024-04-21,4134,3582.84,0.43,726,9.1,143,Cycling,Fog,Other,Neutral
2425,3,2024-04-24,11006,3940.96,8.62,1014,8.8,84,Running,Fog,Gym,Tired
2426,3,2024-04-24,8104,3649.92,13.36,790,0.2,168,,Rain,Gym,Happy
2427,3,2024-04-25,10014,3595.98,1.7,226,11.5,144,Yoga,Rain,Office,Tired
2428,3,2024-04-26,18971,3026.31,12.56,50,3.3,70,Gym Workout,Rain,Other,Happy
2429,3,2024-04-27,14424,3639.01,14.75,1110,5.9,137,,Clear,Office,Tired
2430,3,2024-04-28,7280,3427.98,11.39,1209,4.6,115,Running,Rain,Home,Happy
2431,3,2024-04-29,29736,1772.05,7.67,378,11.6,113,,Fog,Home,Neutral
2432,3,2024-04-29,23504,3901.1,8.22,243,9.9,179,Walking,Fog,Office,Happy
2433,3,2024-05-01,280,3434.42,3.93,486,7.0,179,,Fog,Gym,Neutral
2434,3,2024-05-02,3675,3945.8,8.01,823,2.4,134,Swimming,Snow,Park,Tired
2435,3,2024-05-02,16612,3300.02,16.72,480,2.2,68,Yoga,Snow,Gym,Happy
2436,3,2024-05-03,780,1831.06,5.85,1187,6.6,157,Cycling,Rain,Gym,Neutral
2437,3,2024-05-03,25339,3911.09,19.46,385,8.5,132,,Fog,Home,Happy
2438,3,2024-05-03,5454,2523.89,13.3,281,9.0,138,Swimming,Snow,Gym,Neutral
2439,3,2024-05-07,10742,2624.25,3.35,233,7.0,61,Walking,Clear,Park,Neutral
2440,3,2024-05-08,1450,2242.81,4.98,1127,6.0,63,,Snow,Home,Neutral
2441,3,2024-05-09,21068,3684.59,19.72,1250,8.6,61,Walking,Snow,Gym,Stressed
2442,3,2024-05-10,21171,2100.57,3.09,339,0.6,163,Cycling,Fog,Other,Stressed
2443,3,2024-05-10,21135,2775.67,19.76,1272,5.9,60,Walking,Clear,Park,Happy
2444,3,2024-05-10,11445,2651.59,6.82,611,1.7,130,Swimming,Snow,Office,Tired
2445,3,2024-05-11,3551,2508.01,18.56,969,0.6,106,Yoga,Clear,Office,Neutral
2446,3,2024-05-12,24751,1603.05,3.77,473,9.7,113,Running,Fog,Home,Happy
2447,3,2024-05-13,26840,2572.67,3.2,100,5.3,82,Walking,Clear,Park,Stressed
2448,3,2024-05-13,6875,2673.28,10.47,0,4.2,147,Running,Rain,Gym,Tired
2449,3,2024-05-17,16825,2290.11,8.02,638,2.0,72,Yoga,Rain,Park,Tired
2450,3,2024-05-18,20468,1706.99,17.36,908,6.9,110,Cycling,Fog,Gym,Neutral
2451,3,2024-05-18,11528,3197.75,7.35,35,8.2,62,Running,Fog,Park,Happy
2452,3,2024-05-19,28762,3082.3,14.25,77,0.3,111,Swimming,Fog,Park,Stressed
2453,3,2024-05-19,20111,3271.4,15.1,260,6.1,87,,Snow,Gym,Stressed
2454,3,2024-05-19,11315,2984.13,17.56,194,6.7,112,Swimming,Clear,Park,Tired
2455,3,2024-05-20,17120,3582.89,15.72,432,3.3,135,Gym Workout,Fog,Home,Neutral
2456,3,2024-05-20,12423,2359.84,18.58,1331,0.1,168,Yoga,Fog,Other,Neutral
2457,3,2024-05-21,11890,1944.12,14.54,265,0.4,109,,Rain,Park,Neutral
2458,3,2024-05-22,10141,2296.11,8.06,1152,3.6,136,Cycling,Clear,Park,Tired
2459,3,2024-05-24,29089,2665.32,4.29,397,1.5,114,Swimming,Snow,Gym,Happy
2460,3,2024-05-26,12194,2999.05,13.71,679,2.3,86,Walking,Snow,Other,Tired
2461,3,2024-05-27,21311,3265.99,16.11,1401,11.3,69,Cycling,Fog,Office,Neutral
2462,3,2024-05-28,16347,2750.67,12.79,1271,2.6,178,Cycling,Rain,Other,Happy
2463,3,2024-05-29,4315,2636.73,18.08,1138,1.2,61,Running,Snow,Home,Happy
2464,3,2024-05-30,24842,2196.44,2.85,503,10.3,87,Walking,Fog,Gym,Tired
2465,3,2024-06-03,7047,3961.88,0.05,65,2.0,64,,Clear,Office,Stressed
2466,3,2024-06-04,1246,2826.46,15.22,1115,6.7,85,Yoga,Snow,Gym,Stressed
2467,3,2024-06-04,19742,3723.35,13.99,944,2.2,89,Cycling,Fog,Park,Stressed
2468,3,2024-06-06,18637,1947.57,15.43,1430,1.6,81,,Snow,Office,Happy
2469,3,2024-06-07,20980,1850.37,6.76,1029,4.8,125,Walking,Fog,Office,Tired
2470,3,2024-06-08,26085,2128.65,17.85,808,11.8,108,Running,Fog,Office,Happy
2471,3,2024-06-08,22549,2887.7,6.05,517,11.0,148,Swimming,Rain,Other,Stressed
2472,3,2024-06-08,10241,1562.72,15.19,93,9.7,81,Running,Clear,Other,Neutral
2473,3,2024-06-09,25828,3274.75,0.16,207,6.2,153,,Fog,Home,Neutral
2474,3,2024-06-10,27962,3326.87,15.05,172,3.3,110,Gym Workout,Clear,Gym,Happy
2475,3,2024-06-10,15066,2721.67,12.11,1037,5.0,150,Swimming,Rain,Park,Tired
2476,3,2024-06-10,6417,3297.86,2.93,519,3.6,137,Yoga,Rain,Other,Happy
2477,3,2024-06-12,6185,1563.83,16.23,720,8.7,136,Swimming,Fog,Office,Neutral
2478,3,2024-06-12,24488,3222.44,15.65,1124,2.3,95,Running,Snow,Home,Stressed
2479,3,2024-06-14,10610,1626.88,9.16,1090,0.1,158,Cycling,Fog,Gym,Neutral
2480,3,2024-06-15,15284,2648.09,14.97,974,0.9,77,Running,Snow,Other,Tired
2481,3,2024-06-15,25547,1575.87,12.05,1052,10.5,130,Yoga,Rain,Other,Happy
2482,3,2024-06-17,25466,1803.5,8.49,343,3.6,171,Swimming,Clear,Gym,Neutral
2483,3,2024-06-17,7599,3721.72,13.53,686,0.1,110,Walking,Snow,Home,Happy
2484,3,2024-06-18,3653,1809.0,0.41,769,1.9,154,,Clear,Gym,Neutral
2485,3,2024-06-19,583,2639.46,1.14,1070,6.8,119,Swimming,Fog,Park,Happy
2486,3,2024-06-19,4710,1659.37,4.6,65,12.0,64,Gym Workout,Fog,Park,Stressed
2487,3,2024-06-20,12564,1753.41,5.15,170,6.3,136,Walking,Fog,Office,Tired
2488,3,2024-06-20,1665,2170.25,17.01,341,1.2,149,Gym Workout,Fog,Other,Happy
2489,3,2024-06-22,3913,3897.92,16.43,875,2.0,109,Swimming,Clear,Other,Happy
2490,3,2024-06-22,8834,2299.06,8.14,569,4.2,90,Gym Workout,Rain,Other,Happy
2491,3,2024-06-22,19114,3463.49,10.34,353,10.4,143,Walking,Rain,Park,Neutral
2492,3,2024-06-23,12059,3577.1,2.08,856,10.3,101,Gym Workout,Clear,Office,Tired
2493,3,2024-06-25,18839,2034.45,14.55,16,11.8,71,Running,Snow,Home,Neutral
2494,3,2024-06-26,13046,2420.47,13.95,1051,8.9,142,Cycling,Fog,Office,Happy
2495,3,2024-06-26,68,1530.98,13.79,473,5.9,92,Yoga,Fog,Gym,Happy
2496,3,2024-06-26,7333,2706.57,11.91,1290,7.7,118,,Clear,Other,Tired
2497,3,2024-06-27,4175,2902.63,11.62,248,8.4,153,Swimming,Snow,Home,Neutral
2498,3,2024-06-27,20026,3725.99,16.41,1307,7.9,144,Cycling,Clear,Other,Stressed
2499,3,2024-06-27,25709,2215.37,13.59,992,7.1,124,Running,Rain,Other,Tired
2500,3,2024-07-02,9158,2328.28,12.1,810,5.6,91,Walking,Rain,Gym,Tired
2501,3,2024-07-03,28085,2605.09,14.14,733,7.6,142,Running,Fog,Park,Tired
2502,3,2024-07-03,16491,3323.12,19.23,657,11.9,125,,Clear,Home,Stressed
2503,3,2024-07-03,13191,3868.15,19.99,751,7.0,96,Walking,Clear,Other,Tired
2504,3,2024-07-04,1076,2218.8,9.66,1207,6.8,152,Cycling,Rain,Office,Neutral
2505,3,2024-07-05,14604,3010.68,19.89,695,1.4,129,,Fog,Office,Neutral
2506,3,2024-07-06,20142,1590.86,18.83,720,0.7,88,Swimming,Fog,Home,Tired
2507,3,2024-07-07,26929,2024.91,3.97,1335,6.6,98,Walking,Fog,Park,Stressed
2508,3,2024-07-07,3908,2259.74,17.79,333,11.4,168,Cycling,Snow,Office,Stressed
2509,3,2024-07-09,23049,3636.6,1.31,633,6.4,173,Yoga,Fog,Gym,Stressed
2510,3,2024-07-09,27796,2921.88,5.78,1369,4.7,139,Running,Snow,Park,Happy
2511,3,2024-07-11,620,2499.13,16.35,576,2.5,108,Cycling,Fog,Office,Happy
2512,3,2024-07-11,5173,3690.25,6.81,1024,10.6,164,Yoga,Snow,Gym,Tired
2513,3,2024-07-12,21954,2306.8,13.97,236,1.3,148,Cycling,Rain,Gym,Neutral
2514,3,2024-07-13,27964,3732.58,3.36,1149,6.3,128,Gym Workout,Fog,Home,Neutral
2515,3,2024-07-13,20204,1956.35,16.78,600,11.1,135,,Rain,Park,Stressed
2516,3,2024-07-15,27180,2816.8,6.69,354,6.2,118,Cycling,Rain,Office,Stressed
2517,3,2024-07-16,15556,1721.36,2.32,543,4.0,166,Walking,Snow,Park,Tired
2518,3,2024-07-16,7361,3238.21,19.33,121,3.7,106,Cycling,Fog,Park,Stressed
2519,3,2024-07-17,10295,3877.61,2.43,273,11.1,119,Cycling,Rain,Home,Stressed
2520,3,2024-07-17,7952,3792.95,18.11,451,6.1,177,Running,Rain,Office,Neutral
2521,3,2024-07-17,21324,2491.74,5.32,31,2.8,60,,Clear,Office,Stressed
2522,3,2024-07-17,6723,3485.31,12.33,1328,1.3,178,,Clear,Other,Happy
2523,3,2024-07-19,2420,2283.59,13.53,1147,9.6,129,Walking,Snow,Park,Neutral
2524,3,2024-07-20,20996,2314.05,9.9,1326,10.6,123,Running,Snow,Office,Stressed
2525,3,2024-07-21,12680,1902.22,16.99,1029,7.1,90,Swimming,Fog,Home,Neutral
2526,3,2024-07-22,12111,3508.05,17.61,1168,1.1,94,Running,Clear,Other,Tired
2527,3,2024-07-22,17395,2176.0,3.53,1222,12.0,109,Swimming,Fog,Office,Tired
2528,3,2024-07-25,7109,2789.24,15.65,1315,9.9,131,Walking,Fog,Gym,Tired
2529,3,2024-07-26,3790,3824.12,18.95,1105,11.7,120,Gym Workout,Clear,Gym,Happy
2530,3,2024-07-27,25958,3429.74,4.79,856,10.3,82,Running,Clear,Office,Stressed
2531,3,2024-07-29,16447,2378.29,3.51,1319,11.3,176,Running,Fog,Gym,Stressed
2532,3,2024-07-29,12592,3371.36,8.68,1033,0.5,128,Running,Clear,Gym,Neutral
2533,3,2024-07-30,10348,3104.55,14.6,314,6.7,97,Gym Workout,Fog,Park,Neutral
2534,3,2024-08-05,8623,2308.54,2.06,430,0.9,72,Cycling,Fog,Gym,Tired
2535,3,2024-08-05,5824,3348.83,10.41,230,4.8,81,,Fog,Other,Neutral
2536,3,2024-08-05,9808,1660.72,4.58,1187,1.0,73,Running,Snow,Home,Stressed
2537,3,2024-08-06,15507,2290.9,7.63,100,1.0,145,Cycling,Clear,Gym,Happy
2538,3,2024-08-06,17967,2294.92,7.51,528,7.4,66,Swimming,Snow,Office,Stressed
2539,3,2024-08-07,21793,3326.16,8.08,510,7.0,165,Cycling,Clear,Home,Stressed
2540,3,2024-08-07,20908,1523.19,9.12,1371,0.4,61,Walking,Clear,Park,Stressed
2541,3,2024-08-08,1247,1904.37,15.78,957,9.2,91,Running,Fog,Home,Neutral
2542,3,2024-08-09,20560,3081.71,7.06,161,1.6,133,Cycling,Clear,Office,Neutral
2543,3,2024-08-10,1865,2540.05,9.9,32,7.6,103,Cycling,Rain,Gym,Stressed
2544,3,2024-08-10,24568,2606.9,0.28,130,7.0,79,Yoga,Rain,Office,Tired
2545,3,2024-08-12,3550,2431.41,18.94,1000,8.3,136,Running,Clear,Office,Tired
2546,3,2024-08-13,7513,2783.27,1.86,519,1.5,172,Cycling,Rain,Home,Tired
2547,3,2024-08-15,561,2534.44,6.44,1002,9.5,75,Cycling,Snow,Gym,Happy
2548,3,2024-08-16,5290,3528.61,14.59,545,8.6,93,Cycling,Rain,Office,Stressed
2549,3,2024-08-16,18668,2490.71,5.75,1007,5.8,67,Gym Workout,Fog,Park,Neutral
2550,3,2024-08-19,28905,1544.81,5.92,1335,2.6,163,Cycling,Rain,Other,Happy
2551,3,2024-08-21,2523,2115.03,9.19,1280,9.0,133,Gym Workout,Snow,Park,Stressed
2552,3,2024-08-21,13996,3376.14,1.75,1179,2.6,116,Yoga,Clear,Office,Neutral
2553,3,2024-08-21,27939,3695.32,3.4,63,4.3,94,Walking,Clear,Home,Tired
2554,3,2024-08-24,25176,1662.0,11.58,139,1.8,85,Running,Fog,Home,Neutral
2555,3,2024-08-25,9233,2497.17,13.58,114,1.9,159,Walking,Fog,Gym,Happy
2556,3,2024-08-25,15775,3451.66,17.66,1281,6.3,130,Cycling,Snow,Park,Tired
2557,3,2024-08-25,11090,1525.09,4.36,1175,10.3,147,,Clear,Gym,Happy
2558,3,2024-08-27,9782,3803.9,14.9,1366,7.7,175,Cycling,Clear,Other,Tired
2559,3,2024-08-30,16543,3742.5,17.44,1082,3.5,105,Walking,Clear,Home,Tired
2560,3,2024-08-30,9908,3102.93,12.75,780,0.5,174,Swimming,Fog,Office,Stressed
2561,3,2024-08-31,5830,3385.22,0.27,514,6.7,162,Running,Fog,Home,Tired
2562,3,2024-09-01,47,2817.53,13.26,1136,10.5,102,Gym Workout,Fog,Park,Neutral
2563,3,2024-09-03,29608,2565.62,1.26,535,10.2,116,Walking,Fog,Other,Tired
2564,3,2024-09-04,12839,3345.75,19.36,542,8.1,92,Gym Workout,Clear,Park,Tired
2565,3,2024-09-05,15101,2526.49,16.58,640,4.4,137,Gym Workout,Fog,Gym,Happy
2566,3,2024-09-06,28471,3998.14,4.48,976,1.0,167,Cycling,Fog,Park,Stressed
2567,3,2024-09-07,15416,2393.35,16.88,738,9.0,144,Running,Clear,Park,Stressed
2568,3,2024-09-09,24145,2266.22,16.33,1388,7.0,141,Swimming,Snow,Other,Stressed
2569,3,2024-09-09,27911,3778.58,1.54,704,11.7,107,Running,Fog,Other,Stressed
2570,3,2024-09-10,23361,2214.84,5.96,1317,5.4,130,Walking,Rain,Other,Stressed
2571,3,2024-09-13,7112,3362.14,0.88,518,7.7,72,Running,Rain,Office,Stressed
2572,3,2024-09-16,728,3512.33,6.5,1165,5.1,167,Cycling,Clear,Office,Stressed
2573,3,2024-09-17,26389,2662.0,13.11,457,4.6,130,Swimming,Rain,Office,Happy
2574,3,2024-09-18,13344,1888.6,17.38,15,6.4,163,Swimming,Clear,Other,Stressed
2575,3,2024-09-19,11868,1988.74,12.71,272,3.8,176,Running,Snow,Other,Neutral
2576,3,2024-09-20,3119,3584.6,7.8,718,2.2,68,Gym Workout,Fog,Office,Happy
2577,3,2024-09-20,7801,3068.6,2.26,1389,7.4,78,Walking,Fog,Park,Stressed
2578,3,2024-09-20,28301,3833.12,11.72,225,1.9,120,Cycling,Rain,Park,Stressed
2579,3,2024-09-22,12603,3915.99,17.94,1294,8.0,138,Swimming,Rain,Home,Neutral
2580,3,2024-09-23,23950,1539.65,5.6,1285,0.9,91,Gym Workout,Clear,Office,Tired
2581,3,2024-09-24,17364,2226.15,5.91,567,0.4,92,Gym Workout,Rain,Park,Happy
2582,3,2024-09-25,24729,2370.1,18.69,143,9.2,136,Gym Workout,Clear,Home,Tired
2583,3,2024-09-26,5454,3968.96,10.7,789,7.0,154,Running,Snow,Other,Neutral
2584,3,2024-09-29,19710,3306.34,19.43,930,4.6,117,Yoga,Fog,Home,Happy
2585,3,2024-09-30,5149,1936.99,14.03,1031,10.4,135,Gym Workout,Clear,Park,Happy
2586,3,2024-10-01,21163,3263.14,19.6,167,11.4,127,Swimming,Rain,Office,Stressed
2587,3,2024-10-01,9015,2757.73,2.23,176,0.5,89,Running,Snow,Home,Neutral
2588,3,2024-10-03,10054,1798.44,13.7,825,5.0,137,Yoga,Fog,Office,Neutral
2589,3,2024-10-04,11679,2231.28,5.37,773,3.7,142,Gym Workout,Fog,Home,Tired
2590,3,2024-10-05,904,3531.25,0.96,1023,2.2,131,Walking,Fog,Home,Neutral
2591,3,2024-10-05,9777,2203.68,15.59,1147,8.4,129,Walking,Snow,Home,Tired
2592,3,2024-10-06,24987,3078.09,8.69,295,5.7,113,Running,Clear,Home,Stressed
2593,3,2024-10-06,29583,3645.43,11.9,120,10.8,86,Yoga,Rain,Gym,Happy
2594,3,2024-10-07,18680,1946.78,15.32,161,6.7,112,Cycling,Fog,Park,Tired
2595,3,2024-10-07,27215,3433.75,18.4,1098,1.0,135,Walking,Snow,Park,Stressed
2596,3,2024-10-07,27025,3901.89,11.93,1229,11.9,91,Gym Workout,Fog,Office,Neutral
2597,3,2024-10-08,4709,1728.34,16.33,324,10.3,62,Gym Workout,Snow,Home,Stressed
2598,3,2024-10-08,8165,2400.25,10.48,1033,0.2,113,Running,Snow,Other,Happy
2599,3,2024-10-10,29611,2994.84,11.75,1278,12.0,121,Swimming,Fog,Park,Neutral
2600,3,2024-10-13,22208,2193.28,7.64,970,6.4,147,Running,Snow,Office,Happy
2601,3,2024-10-13,14640,3106.75,14.82,149,1.9,176,Walking,Snow,Office,Happy
2602,3,2024-10-13,12245,1755.99,1.97,734,8.3,146,Yoga,Rain,Park,Happy
2603,3,2024-10-13,19509,3372.52,19.64,347,5.1,144,Gym Workout,Snow,Gym,Happy
2604,3,2024-10-15,12864,1819.5,16.54,852,9.0,117,Yoga,Rain,Home,Happy
2605,3,2024-10-17,14087,2398.49,3.61,1389,10.4,150,Running,Clear,Park,Tired
2606,3,2024-10-18,18403,1989.54,12.06,451,4.9,171,,Snow,Office,Neutral
2607,3,2024-10-18,22957,2805.05,4.12,290,9.3,69,Running,Clear,Gym,Happy
2608,3,2024-10-18,18451,3544.38,3.85,52,10.6,159,Swimming,Fog,Gym,Tired
2609,3,2024-10-21,27743,3567.13,1.05,196,0.7,158,Walking,Snow,Office,Tired
2610,3,2024-10-21,4633,3757.42,1.99,126,10.8,85,Gym Workout,Fog,Gym,Happy
2611,3,2024-10-22,22109,3812.39,1.59,616,8.8,70,Gym Workout,Snow,Gym,Neutral
2612,3,2024-10-24,8697,3201.22,7.04,716,5.1,61,Gym Workout,Snow,Office,Stressed
2613,3,2024-10-24,13107,2684.37,11.45,667,1.9,98,,Rain,Office,Tired
2614,3,2024-10-24,22707,3717.81,10.62,868,6.5,165,,Clear,Park,Neutral
2615,3,2024-10-25,25298,3311.65,0.39,448,11.6,130,,Clear,Office,Tired
2616,3,2024-10-27,3886,2834.24,7.79,368,7.4,86,,Fog,Home,Neutral
2617,3,2024-10-27,18980,3162.86,6.88,587,8.4,97,Walking,Snow,Gym,Happy
2618,3,2024-10-28,7985,3151.05,0.64,900,7.2,177,,Clear,Park,Stressed
2619,3,2024-10-29,18785,2197.98,7.58,545,3.9,78,Cycling,Clear,Office,Tired
2620,3,2024-10-30,20108,2980.62,19.98,611,2.0,170,Yoga,Fog,Office,Tired
2621,3,2024-10-30,25269,2839.3,19.81,164,1.3,145,Swimming,Clear,Home,Tired
2622,3,2024-10-31,5915,3926.11,13.06,488,3.9,129,Yoga,Clear,Gym,Stressed
2623,3,2024-10-31,21215,2788.68,9.02,1342,11.7,150,Walking,Fog,Home,Tired
2624,3,2024-11-01,26084,3231.66,10.91,734,8.2,86,Walking,Rain,Gym,Tired
2625,3,2024-11-01,21640,2886.52,4.78,871,9.7,95,Yoga,Snow,Other,Neutral
2626,3,2024-11-01,391,3682.6,16.0,319,10.6,112,,Snow,Gym,Stressed
2627,3,2024-11-03,4714,1583.79,12.33,1109,9.6,136,Running,Clear,Home,Stressed
2628,3,2024-11-04,26518,3890.49,16.36,881,11.9,65,,Fog,Home,Neutral
2629,3,2024-11-05,13592,2212.91,4.34,160,6.5,94,Cycling,Fog,Home,Neutral
2630,3,2024-11-05,22894,1561.67,16.54,1011,1.1,111,Running,Rain,Other,Happy
2631,3,2024-11-06,1355,2194.27,9.29,1311,1.3,127,Cycling,Clear,Other,Tired
2632,3,2024-11-07,18948,2022.9,13.14,301,9.9,158,,Snow,Park,Stressed
2633,3,2024-11-07,21619,1563.48,14.18,807,5.7,79,Cycling,Clear,Other,Happy
2634,3,2024-11-07,3359,3428.07,5.64,251,1.2,68,Yoga,Fog,Gym,Tired
